"naics_code","attractiveness_score","icp_fit_score","icp_fit_reasoning","naics_description","market_size_count","market_size_score","ow_revenue_amt","ow_revenue_pct","revenue_concentration_score","ow_revenue_per_building","revenue_per_building_score","ow_building_count","building_count_score","profitability_score","ow_customers","penetration_opp_score","churn_health_score","ticket_health_score"
"6221","75.3","68","OpenWorks has proven success with $98K revenue across 39 hospital locations, demonstrating that some hospitals do outsource cleaning. However, general hospitals typically have internal facilities management teams, union considerations, and complex procurement processes that limit scalability. The proven revenue earns a +10 bonus, but the industry cap of 70 for hospitals reflects the challenging nature of this market - success exists but expansion is constrained by internal staffing preferences and institutional complexity.","General Medical and Surgical Hospitals","79218","97.97650201715442","98497.4","1.454356914443042","50.11078735965763","2525.574358974359","55.400525927549154","39","83.94423618022832","0.375","5","99.99368830316342","95.2","45.0"
"6241","74.4","85","Strong proven success with $60K revenue across 21 locations demonstrates solid outsourcing likelihood in this community-serving sector. Individual and family services facilities (counseling centers, social service agencies, community programs) are operational environments where cleaning is non-core, often multi-location nonprofits or regional operators without sophisticated FM departments. The 15% margin and consistent $2,892/building revenue indicates sustainable fit, though the fragmented nature (835K+ locations) suggests many single-location operators requiring careful targeting for multi-location accounts.","Individual and Family Services","835893","100.0","60733.87","0.8967619833151417","35.727352026030765","2892.089047619048","59.81229042594047","21","73.5811351764903","0.375","7","99.9991625722431","87.2","41.0"
"7225","72.2","68","OpenWorks has proven success with $82K revenue across 12 restaurant locations, demonstrating outsourcing viability in this sector. However, restaurants present challenges: single-location operators dominate the market, cleaning is often handled internally by staff during off-hours, and multi-location chains typically have sophisticated facilities management or national contracts. Best opportunities are regional restaurant groups (10-50 locations) without internal FM teams, particularly fast-casual and QSR formats where cleaning is clearly non-core.","Restaurants and Other Eating Places","1457085","100.0","82336.76","1.2157380420075785","44.40247496779003","6861.3966666666665","100.0","12","64.46166635261906","0.44999999999999996","2","99.999862739648","96.9","21.5"
"5621","72.1","85","Strong proven success with $67K revenue across 59 locations demonstrates waste collection facilities actively outsource cleaning. These operational/industrial facilities (transfer stations, fleet maintenance, sorting facilities) have utilitarian cleaning needs that align perfectly with OpenWorks' core competency - heavy-duty, non-specialized cleaning for blue-collar operational environments. The 27K+ nationwide locations offer significant expansion potential in a sector where OpenWorks has already validated product-market fit.","Waste Collection","27059","88.64647884826385","67619.67","0.9984338126372547","38.641558311330684","1146.0961016949152","27.591287606506","59","90.9727002323121","0.33610416499999995","1","99.99630437192802","","28.0"
"4246","71.5","78","NAICS 4246 (Chemicals & Allied Products Merchant Wholesalers) shows strong proven success with $62K revenue across 48 locations, demonstrating clear outsourcing patterns in warehouse/distribution operations. The proven success bonus (+10 points) and operational facility nature (warehouses, distribution centers) align well with OpenWorks' sweet spot, though the industry name suggests potential for some specialized chemical handling that could require protocols beyond standard cleaning. The 48 buildings served and healthy profit margin (14.7%) confirm this is a viable multi-location segment where cleaning is outsourced as a non-core function.","Chemicals & Allied Products Merchant Wholesalers","24812","87.89350916795163","62181.08","0.9181306678707859","36.35259712453483","1295.4391666666668","31.186594711712072","48","87.46207877187686","0.36633499999999997","4","99.9838787683379","84.4","33.5"
"5313","70.5","72","Strong proven success with $56K revenue and 25 buildings demonstrates real outsourcing in this sector. Property management companies and real estate offices are multi-location operators that outsource cleaning as non-core, though some larger REITs may have internal FM teams. The $2,240/building revenue and solid margins indicate good operational fit, earning +10 proven success bonus and benefiting from multi-location nature of property management firms.","Activities Related to Real Estate","161932","100.0","56001.28","0.8268832353509923","33.63238063547305","2240.0512","51.96366248043975","25","76.4769050105141","0.375","6","99.9962947410024","80.15","50.0"
"5419","69.6","68","OpenWorks has proven success with $47K revenue across 20 locations, demonstrating this industry does outsource cleaning services. However, the low revenue per building ($2,351) suggests smaller facilities or limited scope engagements. This broad NAICS category (5419) includes diverse professional services firms that may have varying outsourcing patterns - some are multi-location operators ideal for OpenWorks, while others are single-office professional firms with less attractive economics. The proven presence earns a solid score, but the fragmented nature and professional office environment prevents a higher rating without more multi-location operational facilities.","Other Professional, Scientific, and Technical Services","346360","100.0","47022.93","0.6943139959315794","29.427941964397792","2351.1465","53.30092484853348","20","72.77474209591726","0.39791666750000004","5","99.99855641529045","87.9","56.5"
"5312","68.9","68","Real estate offices represent a moderate fit with proven OpenWorks success ($48K revenue, 14 locations) demonstrating outsourcing viability in this sector. The massive market size (439K+ locations) and multi-location brokerage firms align with ICP, though many are small independent offices. Score boosted from base 60 to 68 due to proven revenue, but capped below 75 as these are professional office environments where larger brokerages may have corporate FM arrangements and smaller offices have minimal cleaning needs.","Offices of Real Estate Agents and Brokers","439543","100.0","48153.65","0.7110095681020026","29.975205725401327","3439.546428571429","66.4020755355065","14","66.94222291652204","0.35289285750000005","5","99.9988624548679","83.0","65.0"
"6211","68.3","78","Strong fit with proven OpenWorks success across 19 locations demonstrating physician practices outsource cleaning as non-core. Multi-location medical practices (group practices, specialty clinics) align well with ICP - high hygiene standards, operational facilities, and centralized decision-making. Score boosted by proven revenue (+5 points) and healthcare outsourcing patterns, though capped below 80 due to fragmented market with many single-location practices and some larger groups having internal facilities management.","Offices of Physicians","2145393","100.0","24198.33","0.35729885817772344","17.050089385475555","1273.5963157894737","30.660746678717814","19","71.92899752233328","0.375","13","99.99939405041407","85.6","50.0"
"5182","67.7","85","Data centers and hosting facilities are PROVEN operational environments where OpenWorks succeeds - 24/7 operations requiring round-the-clock facility support with utilitarian cleaning needs. The $18,594 revenue from 3 locations demonstrates these facilities outsource cleaning as a non-core function, and the industry's technical focus (servers/data) means cleaning is clearly support infrastructure. Strong fit for multi-location data center operators and cloud hosting companies without sophisticated internal FM teams, though some large tech companies may have corporate facilities departments.","Data Processing, Hosting, and Related Services","70403","96.95186247438242","18594.11","0.27455011448438754","13.539387910332321","6198.036666666667","99.60622717971351","3","44.03047731579007","0.3125","2","99.9971592119654","78.8","85.0"
"4411","67.7","62","NAICS 4411 (Automobile Dealers) shows proven OpenWorks success with $51K revenue across 13 locations, earning the +10 proven success bonus and minimum score of 55. However, auto dealerships present mixed fit: showrooms require high-visibility cleaning (good fit), but service bays need specialized automotive cleaning beyond standard commercial scope. The moderate revenue per building ($3,934) suggests smaller facilities or limited scope, and dealerships often have internal staff for service areas, limiting outsourcing potential to front-of-house only.","Automobile Dealers","182247","100.0","51141.44","0.7551255858385497","31.39597824937622","3933.9569230769234","72.3533313374424","13","65.74627804383346","0.375","11","99.99396423535093","89.6","45.0"
"6212","67.5","72","Dental offices show proven OpenWorks success with 33 locations served, demonstrating this industry outsources cleaning as a non-core function. The $900/building revenue and 17% margin indicate sustainable operations, though individual practices are typically single-location (limiting multi-location fit). Score boosted to 72 from base ~60 due to proven revenue and high hygiene standards that favor professional cleaning services, but capped below 75 as most dental practices are standalone rather than multi-location groups that represent OpenWorks' ideal profile.","Offices of Dentists","455477","100.0","29699.26","0.4385224801349239","20.293825014774537","899.9775757575757","21.666193694761677","33","81.1270802007956","0.424151515","5","99.99890224972941","82.8","35.0"
"8121","67.2","48","Despite proven OpenWorks success ($66K revenue, 59 locations), personal care services (salons, spas, barbershops) are predominantly single-location small businesses that handle cleaning internally or hire local cleaners. The very low revenue per building ($1,122) indicates small facilities with minimal cleaning needs. While the 621,999 locations suggest scale, these are typically owner-operated establishments without centralized decision-making, making them poor fits for OpenWorks' multi-location B2B model despite the existing footprint.","Personal Care Services","621999","100.0","66188.8","0.9773063952823893","38.0483833795062","1121.8440677966103","27.007440543994143","59","90.9727002323121","0.41320762749999995","2","99.99967845607469","94.6","16.0"
"7121","66.9","72","Museums and historical sites demonstrate proven outsourcing behavior with OpenWorks serving 4 locations generating $32K revenue, earning the +5 point proven success bonus and minimum score of 55. These are community-serving facilities with operational cleaning needs (galleries, exhibits, public spaces) that treat cleaning as non-core, though many are single-location institutions or have limited budgets. The moderate revenue per building ($8K) suggests smaller facilities, but the 15% margin and proven success indicate solid fit for multi-location museum systems, historical societies, and cultural institutions that lack internal facilities teams.","Museums, Historical Sites, and Similar Institutions","102502","100.0","32449.03","0.47912402913650204","21.84724272807156","8112.2575","100.0","4","47.89852020654321","0.375","5","99.9951220463991","92.05000000000001","45.0"
"5614","66.4","72","Business Support Services shows proven OpenWorks success with $43K revenue across 7 locations, demonstrating outsourcing likelihood and multi-location fit. However, this broad category includes diverse facility types from call centers (strong fit) to professional office environments (weaker fit), and the moderate revenue per building ($6,201) suggests smaller facilities or mixed operational complexity. Score reflects proven success bonus (+10) balanced against industry heterogeneity and potential presence of professional office segments with internal FM capabilities.","Business Support Services","105374","100.0","43404.01","0.6408790694785338","27.63943066631952","6200.572857142857","99.63675549263158","7","56.045715973685105","0.3875","5","99.9952549964887","64.9","67.5"
"4234","66.0","68","OpenWorks has proven success with 9 locations generating $34K revenue, demonstrating this industry does outsource cleaning. However, the low revenue per building ($3,740) suggests smaller facilities or limited scope, and wholesale distribution environments typically have utilitarian needs that fit OpenWorks' operational facility strength. The massive market size (113,870 locations) offers significant expansion potential, though many wholesalers may have internal staff or minimal cleaning needs in warehouse-heavy operations.","Professional and Commercial Equipment and Supplies Merchant Wholesalers","113870","100.0","33657.65","0.4969698286594758","22.516579799191085","3739.738888888889","70.01551445117629","9","59.91375886443825","0.375","8","99.99297444454203","79.85","62.5"
"5413","64.5","68","OpenWorks has proven success serving 11 A&E firm locations, demonstrating these professional offices do outsource cleaning. However, this is a professional services environment where larger firms often have internal facilities management or national contracts, limiting scalability. The $1,809/building revenue suggests smaller offices rather than large multi-location firms, indicating opportunities exist primarily in the regional/mid-market segment rather than major engineering corporations.","Architectural, Engineering, and Related Services","301421","100.0","19900.22","0.2938353962230243","14.377542690292797","1809.1109090909092","43.552804455906006","11","63.0741800257689","0.389204545","9","99.99701414300928","83.13333333333333","61.666666666666664"
"6117","64.4","72","Educational Support Services shows proven OpenWorks success with 6 locations generating $16K revenue, demonstrating outsourcing viability in this sector. These facilities (tutoring centers, test prep, educational consultants) typically operate as multi-location businesses with standard commercial cleaning needs and no specialized requirements. Score reflects moderate fit - proven outsourcing but smaller facility footprints ($2,741/building suggests modest-sized locations) and fragmented market with many single-location operators, though the 62K+ nationwide locations offer scale opportunity for multi-location chains.","Educational Support Services","62370","95.89957084691694","16447.28","0.24285123659894325","12.133778454416623","2741.213333333333","57.9961882598403","6","53.73103938593843","0.375","3","99.99518999518999","81.8","85.0"
"5324","64.0","72","NAICS 5324 (Commercial and Industrial Machinery and Equipment Rental and Leasing) shows proven OpenWorks success with 13 locations served, demonstrating this industry outsources cleaning as a non-core function. These are operational/industrial facilities (equipment yards, rental centers, service facilities) that align well with OpenWorks' strength in utilitarian environments. Score boosted from base 65 to 72 due to proven revenue generation, though limited to mid-70s as these are typically smaller-footprint facilities with moderate cleaning needs rather than the large-scale operations where OpenWorks excels most.","Commercial and Industrial Machinery and Equipment Rental and Leasing","37808","91.55182429903974","9764.88","0.14418269666718683","7.517224404505066","751.1446153846153","18.0831669233547","13","65.74627804383346","0.51784375","5","99.98677528565383","90.1","71.75"
"3399","63.1","68","NAICS 3399 (Other Miscellaneous Manufacturing) shows proven OpenWorks success with 10 buildings and $39K revenue, earning the minimum 55-point baseline plus a +5 bonus for proven presence. However, manufacturing environments often have internal maintenance staff and may require specialized cleaning protocols beyond standard commercial services. The moderate revenue per building ($3,922) suggests smaller facilities or limited scope, indicating this is a selective opportunity rather than a core target - likely succeeding with light manufacturing/assembly operations that outsource non-core functions, but requiring careful qualification to avoid heavy industrial or specialized technical environments.","Other Miscellaneous Manufacturing","115812","100.0","39224.19","0.579162210778433","25.499765337512017","3922.4190000000003","72.21444850138425","10","61.56589651859526","0.3522","9","99.99222878458191","54.300000000000004","63.25"
"6115","61.9","78","Technical and trade schools are an excellent fit for OpenWorks, combining proven success (existing revenue and buildings served) with strong fundamentals: multi-location operators, education sector outsourcing patterns, and operational facilities focused on training rather than prestige. The 25,860 nationwide locations represent significant expansion potential beyond the current 2 buildings, and these schools typically lack sophisticated facilities management teams, making them ideal candidates for outsourced cleaning services. Score boosted from base 65-70 to 78 due to proven OpenWorks presence and strong alignment with education sector success patterns.","Technical and Trade Schools","25860","88.25282963061272","8263.0","0.12200678580391823","6.424905631189091","4131.5","74.73117200979014","2","39.04370270997883","0.375","2","99.99226604795051","89.3","65.0"
"3119","61.9","68","NAICS 3119 (Other Food Manufacturing) shows proven OpenWorks success with $23K revenue across 3 locations, demonstrating outsourcing viability in food production facilities. However, food manufacturing often requires specialized cleaning protocols (food safety, sanitation standards, HACCP compliance) that may limit scalability beyond current footprint. Score reflects proven presence (+10 bonus) but tempered by industry's technical cleaning requirements and potential for internal sanitation teams at larger facilities.","Other Food Manufacturing","18163","85.18415587493084","23135.43","0.34160467777944376","16.40099708050255","7711.81","100.0","3","44.03047731579007","0.25","2","99.98898860320432","82.7","70.0"
"4581","61.8","45","Gas stations (NAICS 4581) show proven OpenWorks success with 19 locations served, but face significant strategic challenges. The industry's 377,842 locations are predominantly single-site operators or small chains, making multi-location targeting difficult. The low revenue per building ($1,425) and convenience store/retail nature suggest limited facility footprint and cleaning scope, positioning this as an opportunistic rather than strategic growth market despite the proven outsourcing behavior.","NAICS 4581 Industry","377842","100.0","27065.92","0.3996400706796546","18.764522636538945","1424.5221052631578","34.29415652842332","19","71.92899752233328","0.40759027750000004","2","99.99947067821999","89.3","65.0"
"8131","61.3","68","Religious organizations show proven OpenWorks success with 9 buildings served, demonstrating outsourcing willingness in this sector. However, the low revenue per building ($1,657) suggests smaller facilities or limited scope, and many religious organizations rely on volunteer labor or have tight budgets that limit commercial cleaning spend. The massive nationwide footprint (517K locations) offers scale potential, but most are single-location entities rather than the multi-location operators OpenWorks targets, and decision-making is often committee-based rather than centralized.","Religious Organizations","517402","100.0","14917.17","0.2202584975179275","11.10990191101187","1657.4633333333334","39.9020182161056","9","59.91375886443825","0.375","9","99.99826054016026","72.2","56.0"
"3343","61.2","68","OpenWorks has proven success with $53K revenue across 3 manufacturing facilities, demonstrating this industry does outsource cleaning. However, manufacturing environments often have internal facilities teams and may require specialized cleaning protocols beyond standard commercial services. The moderate revenue per building ($17.7K) and limited penetration (3 of 1,912 locations) suggests opportunities exist but this isn't a core sweet spot - likely operational facilities that outsource, but not the high-volume multi-location operators OpenWorks targets most effectively.","Audio and Video Equipment Manufacturing","1912","65.63424239165236","53080.47","0.7837562064215549","32.29905459774818","17693.49","100.0","3","44.03047731579007","0.375","1","99.94769874476988","96.2","25.0"
"4451","61.1","48","Despite proven OpenWorks success with 5 locations generating $23,820, grocery stores present significant challenges for strategic expansion. The industry typically has internal janitorial staff (union considerations), requires specialized cleaning protocols (food safety, health department compliance), and operates on razor-thin margins making outsourcing less attractive. The low revenue per building ($4,764) and small footprint suggest these are likely smaller format stores or limited scope contracts rather than full facility management, indicating this is an opportunistic niche rather than a scalable growth market.","Grocery Stores","313063","100.0","23819.93","0.35171161773863313","16.819872285070222","4763.986","82.34445291497812","5","51.05894136787386","0.41370833250000005","4","99.9987223019009","93.0","65.0"
"6215","60.9","68","Medical and diagnostic laboratories represent a moderate-fit opportunity with proven OpenWorks success ($9,870 revenue, 3 locations). While the industry outsources cleaning as non-core and has multi-location operators, many labs have specialized cleaning requirements (biohazard protocols, sterile environments, regulatory compliance) that exceed standard commercial cleaning capabilities. The proven revenue demonstrates some labs have standard office/administrative areas suitable for OpenWorks, but growth potential is limited by technical requirements in testing/processing areas and competition from specialized medical cleaning providers.","Medical and Diagnostic Laboratories","61592","95.79054395209612","9869.74","0.14573100013558804","7.59269665935294","3289.9133333333334","64.60093086707057","3","44.03047731579007","0.375","3","99.99512923756332","80.6","85.0"
"6219","60.8","72","Strong fit with proven OpenWorks success serving 5 locations generating $9.4K revenue. This industry includes outpatient care facilities, diagnostic labs, and ambulatory surgical centers that typically outsource cleaning as non-core - these are operational healthcare facilities without the complex internal FM teams of large hospitals. The massive 228K+ location market offers significant expansion potential, though some specialized facilities (surgical centers, diagnostic imaging) may have technical requirements that limit addressable market to ~60% of locations.","Other Ambulatory Health Care Services","228424","100.0","9416.3","0.1390357614868008","7.265600292598068","1883.2599999999998","45.3378806724712","5","51.05894136787386","0.375","1","99.99956221763037","83.0","35.0"
"3251","60.4","52","Despite proven OpenWorks presence ($39K revenue, 10 buildings), basic chemical manufacturing presents significant challenges. These facilities typically require specialized cleaning protocols for chemical handling areas, safety compliance beyond standard commercial cleaning, and often have internal facilities teams for operational environments. The proven success suggests opportunities exist in administrative/office areas of chemical plants, but the specialized industrial nature and safety requirements limit broader scalability compared to OpenWorks' operational facility sweet spots.","Basic Chemical Manufacturing","5664","75.06393308461045","39065.0","0.5768117012501592","25.4166312797114","3906.5","72.02283031737753","10","61.56589651859526","0.477295455","6","99.89406779661016","87.8","65.0"
"4238","60.3","68","Wholesale distribution facilities align well with OpenWorks' operational facility strengths - warehouses, showrooms, and distribution centers require utilitarian cleaning as a non-core function. The proven success ($10K revenue, 4 buildings) demonstrates outsourcing likelihood, though the low revenue per building ($2,497) suggests smaller facilities or limited scope. Score boosted to 68 from base ~60 due to proven presence, but tempered by the wholesale sector's tendency toward smaller operations and potential for internal staff at larger distributors.","Machinery, Equipment, and Supplies Merchant Wholesalers","281078","100.0","9987.0","0.14746239499258518","7.676973027330744","2496.75","55.05356498013882","4","47.89852020654321","0.375","5","99.99822113434705","86.86666666666667","36.666666666666664"
"4885","60.2","72","Freight transportation arrangement (freight forwarders, logistics brokers) represents a solid fit with proven OpenWorks success serving 4 locations. These are operational facilities (warehouses, distribution centers, offices) where cleaning is non-core, and the industry includes multi-location operators. Score reflects proven outsourcing (+5 bonus), operational facility fit, and strong market size (57,850 locations), though revenue per building is modest at $2,185 suggesting smaller facilities or limited scope.","Freight Transportation Arrangement","57850","95.24613468015389","8741.71","0.12907514698414255","6.77539846706553","2185.4275","51.30615295108935","4","47.89852020654321","0.375","3","99.99481417458945","87.0","35.0"
"5612","59.9","45","Despite proven OpenWorks success ($70K revenue, 7 buildings), this NAICS represents facilities management COMPETITORS, not customers. These are companies that provide facility support services themselves - they ARE the cleaning/maintenance providers, not businesses that outsource cleaning. This is a competitor category, not a target market, making it strategically inappropriate despite the revenue data suggesting some edge cases where facility support companies outsource their own office cleaning.","Facilities Support Services","3895","71.81231658905777","70393.65","1.0393928328096318","39.77387282270636","10056.235714285713","100.0","7","56.045715973685105","0.36140625000000004","1","99.97432605905007","97.4","22.0"
"6116","59.8","72","Strong fit for multi-location operators like tutoring centers, test prep chains, driving schools, and specialized instruction facilities. OpenWorks has proven success with 3 locations generating $4,660 revenue, demonstrating these businesses outsource cleaning as a non-core function. The massive 160,889 location market offers significant expansion potential, though individual facilities tend to be smaller than K-12 schools, requiring focus on multi-location chains for efficiency.","Other Schools and Instruction","160889","100.0","4660.24","0.06881046877342997","3.714020758950687","1553.4133333333332","37.397103077478626","3","44.03047731579007","0.375","3","99.99813536040377","81.95","65.0"
"2211","59.5","72","Electric utilities operate operational facilities (power plants, substations, transmission facilities) where cleaning is a non-core support function, fitting OpenWorks' operational facility strength. The proven success ($4,840 revenue, 3 buildings) demonstrates outsourcing likelihood in this sector, though the low revenue-per-building ($1,613) suggests smaller facilities or limited scope. Score boosted to 72 from base ~60 due to proven presence, operational nature of facilities, and multi-location utility operators, though growth potential may be constrained by specialized technical areas and some utilities having internal maintenance teams.","Electric Power Generation, Transmission and Distribution","15581","83.85239116736155","4840.33","0.0714695758840953","3.852701367864877","1613.4433333333334","38.84227420455001","3","44.03047731579007","0.3972083325","1","99.9935819267056","95.6","65.0"
"4883","59.2","68","OpenWorks has proven success serving 4 water transportation support facilities (ports, marinas, terminals), demonstrating these operations do outsource cleaning. However, the low revenue per building ($2,718) suggests smaller facilities or limited scope, and the industry's specialized maritime environment (salt exposure, dock facilities, security requirements) creates complexity beyond standard commercial cleaning. Score boosted to 68 from base ~55 due to proven outsourcing (+5 for revenue presence, +8 for operational/industrial fit), but capped below 70 due to specialized maritime requirements and small facility footprint limiting growth potential.","Support Activities for Water Transportation","9305","79.3751920198739","10872.0","0.16052980458189506","8.308962865519467","2718.0","57.71676764434457","4","47.89852020654321","0.375","2","99.9785061794734","85.0","77.5"
